Date,Open,High,Low,Close,Volume
2014-10-30,16968.14,17223.96,16920.76,17195.42,80180000
2014-10-31,17208.78,17395.54,17208.78,17390.52,121610000
2014-11-03,17390.9,17410.65,17339.85,17366.24,80030000
2014-11-04,17368.81,17397.23,17278.36,17383.84,81390000
2014-11-05,17385.76,17486.59,17385.76,17484.53,76030000
2014-11-06,17491.66,17560.31,17440.35,17554.47,70670000
2014-11-07,17558.58,17575.33,17493.37,17573.93,82860000
2014-11-10,17568.98,17621.87,17547.51,17613.74,71430000
2014-11-11,17615.64,17638.21,17584.94,17614.9,52880000
2014-11-12,17604.75,17626.71,17536.17,17612.2,75980000
2014-11-13,17618.69,17705.48,17583.88,17652.79,80540000
2014-11-14,17653.11,17664.15,17613.2,17634.74,72850000
2014-11-17,17631.85,17675.07,17606.81,17647.75,70330000
2014-11-18,17643.09,17735.71,17642.03,17687.82,87420000
2014-11-19,17685.51,17712.26,17624.5,17685.73,73780000
2014-11-20,17677.32,17720.44,17603.89,17719.0,77740000
2014-11-21,17721.02,17894.83,17721.02,17810.06,140940000
2014-11-24,17812.63,17855.27,17793.19,17817.9,85510000
2014-11-25,17819.05,17854.73,17790.89,17814.94,88190000
2014-11-26,17812.25,17833.76,17791.16,17827.75,67450000
2014-11-28,17830.55,17893.42,17807.78,17828.24,80470000
2014-12-01,17827.27,17827.27,17726.55,17776.8,86390000
2014-12-02,17778.85,17897.05,17778.85,17879.55,81970000
2014-12-03,17880.9,17924.15,17855.59,17912.62,99400000
2014-12-04,17910.02,17937.96,17814.81,17900.1,76270000
2014-12-05,17903.05,17991.19,17903.05,17958.79,79110000
2014-12-08,17954.94,17960.56,17804.28,17852.48,88680000
2014-12-09,17847.37,17847.37,17629.57,17801.2,100400000
2014-12-10,17797.99,17797.99,17508.1,17533.15,115100000
2014-12-11,17534.3,17758.51,17534.3,17596.34,90100000
2014-12-12,17590.05,17590.05,17280.83,17280.83,121950000
2014-12-15,17285.74,17403.54,17115.28,17180.84,114050000
2014-12-16,17173.07,17427.44,17067.59,17068.87,116640000
2014-12-17,17069.16,17389.3,17069.16,17356.87,118220000
2014-12-18,17367.85,17778.4,17367.85,17778.15,123940000
2014-12-19,17778.02,17874.03,17746.55,17804.8,343690000
2014-12-22,17812.25,17962.78,17812.25,17959.44,98460000
2014-12-23,17971.51,18069.22,17970.16,18024.17,82890000
2014-12-24,18035.73,18086.24,18027.78,18030.21,42870000
2014-12-26,18038.3,18103.45,18038.3,18053.71,52570000
2014-12-29,18046.58,18073.04,18021.57,18038.23,53870000
2014-12-30,18035.02,18035.02,17959.7,17983.07,47490000
2014-12-31,17987.66,18043.22,17820.88,17823.07,82840000
2015-01-02,17823.07,17951.78,17731.3,17832.99,76270000
2015-01-05,17821.3,17821.3,17475.93,17501.65,116160000
2015-01-06,17504.18,17581.05,17262.37,17371.64,101870000
2015-01-07,17374.78,17597.08,17374.78,17584.52,91030000
2015-01-08,17591.97,17916.04,17591.97,17907.87,114890000
2015-01-09,17911.02,17915.32,17686.09,17737.37,93390000
2015-01-12,17742.05,17793.88,17571.58,17640.84,92500000
2015-01-13,17645.02,17923.01,17498.23,17613.68,99360000
2015-01-14,17609.06,17609.06,17264.9,17427.09,109180000
2015-01-15,17436.3,17517.41,17298.04,17320.71,94520000
2015-01-16,17320.0,17528.37,17243.55,17511.57,140480000
2015-01-20,17516.96,17588.7,17346.73,17515.23,119600000
2015-01-21,17509.96,17599.58,17396.04,17554.28,95530000
2015-01-22,17557.29,17840.89,17482.54,17813.98,111980000
2015-01-23,17812.5,17812.5,17667.53,17672.6,97110000
2015-01-26,17668.11,17696.36,17567.6,17678.7,87220000
2015-01-27,17638.53,17638.53,17288.31,17387.21,135940000
2015-01-28,17402.91,17484.41,17189.0,17191.37,115980000
2015-01-29,17195.29,17433.13,17136.3,17416.85,111690000
2015-01-30,17416.85,17419.9,17156.82,17164.95,168560000
2015-02-02,17169.99,17367.68,17037.76,17361.04,108090000
2015-02-03,17369.97,17670.76,17369.97,17666.4,112860000
2015-02-04,17664.99,17782.22,17603.21,17673.02,102560000
2015-02-05,17677.26,17889.58,17677.26,17884.88,79890000
2015-02-06,17881.54,17951.09,17764.4,17824.29,93610000
2015-02-09,17821.49,17821.49,17685.32,17729.21,81590000
2015-02-10,17736.15,17890.34,17729.24,17868.76,89930000
2015-02-11,17867.86,17897.21,17759.65,17862.14,89890000
2015-02-12,17862.14,17975.65,17862.14,17972.38,117160000
2015-02-13,17968.65,18037.41,17961.76,18019.35,85230000
2015-02-17,18019.8,18052.01,17951.41,18047.58,98760000
2015-02-18,18045.72,18048.7,17982.2,18029.85,75090000
2015-02-19,18028.67,18028.67,17924.6,17985.77,79130000
2015-02-20,17985.77,18144.29,17878.37,18140.44,111390000
2015-02-23,18140.76,18141.21,18054.84,18116.84,83670000
2015-02-24,18112.57,18231.09,18098.73,18209.19,79310000
2015-02-25,18208.67,18244.38,18182.76,18224.57,80480000
2015-02-26,18224.41,18239.43,18157.07,18214.42,81500000
2015-02-27,18213.26,18213.26,18132.38,18132.7,101110000
2015-03-02,18134.05,18288.63,18122.59,18288.63,89790000
2015-03-03,18281.95,18281.95,18136.88,18203.37,83830000
2015-03-04,18203.37,18203.37,18029.5,18096.9,80900000
2015-03-05,18096.9,18160.35,18087.65,18135.72,75840000
2015-03-06,18135.72,18135.72,17825.15,17856.78,113350000
2015-03-09,17856.56,18031.04,17856.56,17995.72,85820000
2015-03-10,17989.56,17989.56,17662.94,17662.94,120450000
2015-03-11,17662.94,17731.78,17627.0,17635.39,102120000
2015-03-12,17626.84,17900.1,17620.49,17895.22,111550000
2015-03-13,17889.05,17889.05,17629.89,17749.31,113620000
2015-03-16,17751.24,17988.5,17751.24,17977.42,101760000
2015-03-17,17972.22,17972.22,17785.79,17849.08,82560000
2015-03-18,17846.8,18097.12,17697.52,18076.19,130950000
2015-03-19,18072.58,18072.99,17934.24,17959.03,107820000
2015-03-20,17961.13,18197.29,17961.13,18127.65,333870000
2015-03-23,18136.73,18205.93,18116.04,18116.04,98030000
2015-03-24,18110.87,18149.24,18010.44,18011.14,87190000
2015-03-25,18012.61,18041.97,17718.54,17718.54,106560000
