Date,Open,High,Low,Close,Volume
2009-11-11,10322.908616810315,10420.791169554626,10322.023499235462,10355.11429311175,180677011.47248104
2009-11-12,10349.756164397742,10407.142019488225,10280.625362891948,10307.485979698735,174407299.21041816
2009-11-13,10301.765402998895,10397.155596292123,10259.43615527796,10334.522814581425,190055873.80094495
2009-11-16,10334.439904990926,10482.65586632311,10288.335172542236,10426.45676323127,241677223.95588076
2009-11-17,10415.529785469014,10423.283670661312,10382.020666123466,10421.306209889086,164543058.39589846
2009-11-18,10425.704265327358,10434.090372741879,10350.495894100446,10423.426741097584,196133452.3755355
2009-11-19,10436.988293658476,10468.033135026075,10275.19526993046,10370.631207675717,196575200.9368458
2009-11-20,10375.719887283976,10386.42496326866,10349.576761740997,10385.84759545792,216641447.0634505
2009-11-23,10404.999192286188,10593.11946968743,10385.524203086723,10530.747998291034,165255439.9806705
2009-11-24,10531.64247692541,10560.840306340815,10499.546438589157,10582.988728702718,169666688.32064393
2009-11-25,10576.417408310977,10597.410664906552,10536.201644432453,10527.225160752298,146874346.57650936
2009-11-27,10525.060737217575,10532.52420186981,10296.12885558783,10396.257599884657,140829716.20909014
2009-11-30,10396.130529160913,10490.86086410974,10361.665964928246,10483.14752463012,249164063.26530972
2009-12-01,10521.710573428287,10662.224153175699,10499.264415570122,10611.683173147165,179374342.14977187
2009-12-02,10603.928103308766,10648.118340869369,10496.293366433336,10560.53176544464,196286298.76774442
2009-12-03,10574.427310922752,10603.190036309828,10404.902627168174,10423.932602098026,292160508.59510165
2009-12-04,10424.105646469456,10594.494848173486,10338.054924644934,10449.644346232599,485656369.59554434
2009-12-07,10457.231618138338,10488.711098726828,10383.841905609965,10398.616223169298,225472252.7296745
2009-12-08,10380.153645584109,10330.79731386627,10198.80401716375,10219.824607410112,213364151.80005962
2009-12-09,10210.582096225986,10266.059810546216,10153.994026017222,10261.298560486694,189543523.2033354
2009-12-10,10264.764136951972,10324.12648606636,10241.50883788088,10237.927834501745,184450601.55658904
2009-12-11,10181.584561918771,10294.503316522312,10192.852999014125,10307.004514448625,158961447.0634505
2009-12-14,10315.518470727979,10387.471386464764,10389.000595295665,10438.452234678814,138746878.6703562
2009-12-15,10474.448811586764,10449.270895096903,10469.10042707964,10442.132203691654,156236621.91958153
2009-12-16,10446.920042219788,10474.756043392608,10456.882605034487,10498.356090367173,191729038.9182535
2009-12-17,10495.054646026781,10528.984896867598,10437.29141866884,10421.343080185676,183199401.91072807
2009-12-18,10386.2794180498,10442.43655689416,10353.209687814478,10413.938821664206,445091964.99173737
2009-12-21,10387.872910745686,10454.359212936655,10333.685114994647,10447.846710110422,117180853.88062626
2009-12-22,10445.499657093627,10439.380908377114,10422.332029558613,10428.642602098025,118397684.33658019
2009-12-23,10442.615637615983,10428.562909262464,10421.196482856532,10427.372000061727,93327790.57828008
2009-12-24,10428.051804061313,10516.315906163745,10482.60643416242,10574.311645922728,-132751262.09989613
2009-12-28,10541.353796093183,10569.518177080083,10487.734721015011,10541.269547649154,104739424.04441552
2009-12-29,10531.452153773573,10536.913263401464,10522.182999014125,10534.18759545792,98803965.87708484
2009-12-30,10533.888165283091,10564.351364331078,10510.924995472735,10569.477639725295,112859286.81555319
2009-12-31,10566.295628762507,10590.24614963431,10459.213149523199,10536.9731067461,112806927.36446862
2010-01-04,10560.822897465472,10769.292276239,10562.748018934444,10741.515134191872,237809043.34499097
2010-01-05,10737.36981202944,10617.22448518101,10621.618054348344,10555.70682077886,210977161.98155585
2010-01-06,10574.185699590305,10587.928743702481,10587.147819731255,10570.92572294796,203042611.29541153
2010-01-07,10558.778182990041,10620.155525464323,10480.04104682289,10619.258117812946,249151907.4441499
2010-01-08,10611.443946602258,10673.963250121249,10629.306412028733,10709.228600327331,173998498.85627916
2010-01-11,10722.199267540727,10777.128261188092,10705.921068956577,10751.862774740788,173328467.86911672
2010-01-12,10768.396412295044,10795.397021701596,10714.165601935772,10783.73803370493,232758875.1289662
2010-01-13,10760.4513304004,10766.485808775524,10730.74221105485,10738.532230252078,178918299.6530919
2010-01-14,10728.298187416778,10767.88750864272,10721.06716014737,10761.667254599133,198736865.3901437
2010-01-15,10744.327611940904,10782.795711387298,10605.50489808451,10672.574638397273,360087414.305593
2010-01-19,10661.875208222446,10744.61204604865,10633.686115437322,10750.958733129457,183676701.60085642
