Date,Open,High,Low,Close,Volume
2009-11-11,7202.182103391657,7287.727071838366,7212.870144167025,7230.30279705084,3864440445.132264
2009-11-12,7234.61939422831,7255.932140452797,7158.575912205979,7173.7419736776665,3844214933.844084
2009-11-13,7154.687897991037,7247.231618097772,7129.945372144004,7205.054257874214,3965323858.1468725
2009-11-16,7221.093426986167,7347.768174096002,7188.00078604396,7305.766099397012,4717042999.359798
2009-11-17,7304.28564920839,7297.424986845006,7256.8823752427215,7306.220579255356,3393492640.7940617
2009-11-18,7320.748911713924,7343.956027128318,7275.970427478223,7319.827383150884,3953352919.6785235
2009-11-19,7336.673112687806,7345.227315308928,7173.602742661933,7223.766834235435,3824262507.9919367
2009-11-20,7224.851412820608,7223.599940364263,7161.949192418463,7192.796480096436,3610153738.6249604
2009-11-23,7189.0760254810775,7353.055075379756,7186.073450939932,7296.15129638683,3694080130.8339024
2009-11-24,7298.111669571382,7311.432578699809,7269.523309284333,7319.412301256241,3677627656.287643
2009-11-25,7321.609655405823,7362.259825269087,7286.703282723908,7331.564837776826,3340257660.7143803
2009-11-27,7340.108336238049,7345.937071838365,7111.728882546839,7186.603961282802,2666568360.1389046
2009-11-30,7183.908384932162,7243.552242267759,7142.3840087088565,7227.260380052168,4348460276.91624
2009-12-01,7246.902696574481,7370.631742046422,7237.950516012973,7338.861597404979,4128475894.44612
2009-12-02,7330.712917911355,7373.035584454567,7277.419931683625,7309.481898423129,4307762481.431512
2009-12-03,7320.058260983512,7353.676837221279,7212.610091046175,7208.73290329254,5689987607.593531
2009-12-04,7206.778221142874,7355.135128500606,7164.719586398099,7252.646409268636,76936288.42575704
2009-12-07,7252.902289314631,7272.156704419154,7185.66039649106,7200.588383593558,4139074141.458072
2009-12-08,7195.570948013171,7167.401826154435,7061.349949390575,7069.900406612594,3934373384.4859605
2009-12-09,7070.083573068504,7100.329741161075,7018.866859527802,7100.506480096436,3737250768.2841015
2009-12-10,7092.018539867974,7143.612317522297,7076.975983033779,7091.705559335037,3753005053.365996
2009-12-11,7064.534980771028,7125.323503887946,7074.364008708856,7128.670508427555,3552695717.3766203
2009-12-14,7140.318291970675,7207.63418560552,7160.92737745609,7230.2941206453515,4305399891.790077
2009-12-15,7252.156145002989,7244.192906278384,7231.310511586235,7232.9648820442,5625332003.343863
2009-12-16,7235.083750138004,7304.924123631195,7250.889852002349,7310.400127728132,4633440591.2146015
2009-12-17,7320.158942701086,7345.230865552398,7224.687266787652,7237.344550038888,7376195956.4204445
2009-12-18,7215.965153413791,7261.7795331044135,7188.72142349416,7254.174700547963,6063210697.456302
2009-12-21,7226.523736857792,7288.370661922475,7200.832056517622,7277.360158715293,3488185668.6825075
2009-12-22,7264.508730217686,7285.031051475374,7265.2087099040755,7281.466174651549,3190782366.336337
2009-12-23,7283.761395113658,7306.58743483084,7278.323557181633,7300.600039193381,3258806053.8086696
2009-12-24,7312.80047435226,7362.781290519199,7319.028537261314,7369.261840875542,-188932604.8898697
2009-12-28,7348.027495157925,7388.079617212426,7315.763743104607,7351.537489392585,3223370241.5023394
2009-12-29,7338.270266295597,7364.452459177897,7318.988612515851,7336.78095995478,3162988298.1645794
2009-12-30,7325.650084799359,7338.530294503263,7278.62963951895,7322.109353049069,3052297545.619205
2009-12-31,7325.890700115871,7353.180236955674,7267.708993215275,7305.646829808698,2854018045.840542
2010-01-04,7319.935945799802,7472.228984188962,7306.940949833248,7457.076134810911,5229459648.319515
2010-01-05,7384.174126410692,7374.085571174355,7385.221135756224,7399.180720910956,3207340414.1451015
2010-01-06,7423.0053791774035,7449.602162586484,7429.592388522933,7445.162730649778,5347188816.092866
2010-01-07,7436.680810784308,7470.598298044652,7378.202702821296,7459.691097183642,5779217156.066306
2010-01-08,7472.060288429285,7540.932521152221,7479.084690426432,7544.147232641811,4419383455.313761
2010-01-11,7430.570868331895,7481.435070953019,7540.696058288316,7559.990672216843,4025494889.576709
2010-01-12,7572.595432298253,7581.078351165502,7458.187288921339,7490.39705557231,4568893300.377948
2010-01-13,7472.688252130037,7512.74415019162,7428.061246424661,7487.311464602854,3731762844.4239864
2010-01-14,7477.597087898076,7508.3033312451835,7471.054083963394,7500.898392447034,3813103353.4987984
2010-01-15,7489.49626895164,7519.680290076525,7387.143712117445,7424.505847072975,4661361087.009201
2010-01-19,7411.935303922865,7491.254601718844,7411.327133985527,7489.649397316445,4465740405.291627
2010-01-20,7495.501191483733,7499.027120532479,7335.158422166139,7389.14862706412,4346064871.869759
2010-01-21,7385.711997149957,7391.132144879534,7221.215983033779,7210.09648894991,6490195912.1530695
2010-01-22,7229.780970146859,7232.318793839251,7071.0774128699895,7068.604824496612,5759917399.536868
2010-01-25,7055.952435396968,7148.695101940181,7059.780051205536,7103.513828480677,4044365619.988395
2010-01-26,7111.6147550074165,7136.541104596224,7044.334579757992,7046.082615554603,4389471286.212388
