Date,Close
23-03-10,1042.9486404530312
24-03-10,1027.4345389352764
25-03-10,1036.1695611288615
26-03-10,1053.9105648516565
29-03-10,1056.2728243018282
30-03-10,1053.0793578069831
31-03-10,1059.982176392321
01-04-10,1075.2180125893424
02-04-10,1072.5969122170632
05-04-10,1077.2213509341307
06-04-10,1079.1410974977045
07-04-10,1098.291824158644
08-04-10,1097.685808981095
09-04-10,1110.0806529100757
12-04-10,1114.2125064324123
13-04-10,1112.912774187281
14-04-10,1116.9442396798352
15-04-10,1112.3745604129394
16-04-10,1093.0293649662042
19-04-10,1089.6601310028593
20-04-10,1093.7895718676932
21-04-10,1099.5051131048065
22-04-10,1101.5180612720458
23-04-10,1130.9145675721604
26-04-10,1131.9770775950699
27-04-10,1143.2608712663186
28-04-10,1140.1402777668914
29-04-10,1133.9502197772006
30-04-10,1145.6492253613928
03-05-10,1148.8670289123668
04-05-10,1137.4646835515418
05-05-10,1136.3708419135119
06-05-10,1167.932948156353
07-05-10,1164.6475901952992
10-05-10,1164.3817368161467
11-05-10,1194.1566788264558
12-05-10,1199.4633168562386
13-05-10,1193.362999702745
14-05-10,1186.434936272046
17-05-10,1178.1324613293198
18-05-10,1177.8220833224468
19-05-10,1148.0495138780025
20-05-10,1142.0443993304652
21-05-10,1134.462091913512
24-05-10,1147.9442482709005
25-05-10,1162.2520153098467
26-05-10,1170.7803651093884
27-05-10,1174.879385012023
28-05-10,1176.1720876179795
31-05-10,1178.4935910544057
01-06-10,1191.6071148230194
02-06-10,1186.154851077315
03-06-10,1171.923752852802
04-06-10,1183.7768685458145
07-06-10,1208.1177018791477
08-06-10,1200.5766480418051
09-06-10,1195.9172401093886
10-06-10,1184.310986529778
11-06-10,1193.0057660257687
14-06-10,1186.7640807451273
15-06-10,1201.725276335047
16-06-10,1198.3446606420346
17-06-10,1217.910652910076
18-06-10,1228.038734954749
21-06-10,1204.529490968495
22-06-10,1210.9757001609348
23-06-10,1204.848733522905
24-06-10,1209.3146985859062
25-06-10,1224.3100665698696
28-06-10,1206.9902305160322
29-06-10,1210.1997551437526
30-06-10,1212.8937736145433
01-07-10,1167.4370668562385
02-07-10,1177.2682023087013
05-07-10,1171.031166226227
06-07-10,1161.1151990154594
07-07-10,1167.6076646511983
08-07-10,1162.325768889457
09-07-10,1179.063892457613
12-07-10,1166.6933576637985
13-07-10,1182.7504123602475
14-07-10,1169.6032130475326
15-07-10,1171.8670897657457
16-07-10,1153.29739689633
19-07-10,1135.1724734999955
20-07-10,1139.4206693762842
21-07-10,1122.751610813856
22-07-10,1134.1492761918628
23-07-10,1127.121990252573
26-07-10,1117.5089869593312
27-07-10,1094.6617998172921
28-07-10,1097.287545092206
29-07-10,1101.8374677726185
30-07-10,1110.3503966099613
02-08-10,1108.9922923717022
03-08-10,1118.5474477267996
04-08-10,1125.8150880475328
05-08-10,1132.0677713235923
06-08-10,1140.723780057842
09-08-10,1139.3676030818972
10-08-10,1140.3939039123666
11-08-10,1139.5153908825844
12-08-10,1155.8730118734206
13-08-10,1154.780926392321
16-08-10,1165.8585058596748
17-08-10,1167.2935123029738
18-08-10,1167.9771298573837
19-08-10,1169.0031758195832
20-08-10,1159.9118936030884
23-08-10,1158.2070668562385
24-08-10,1155.863634009732
25-08-10,1156.9843069765134
26-08-10,1155.373712761164
27-08-10,1158.5126625034318
30-08-10,1150.172575160935
31-08-10,1158.2807710372235
01-09-10,1149.0900680017137
02-09-10,1148.4060037119084
03-09-10,1135.4297386775443
06-09-10,1132.2264511632256
07-09-10,1145.7125085801788
08-09-10,1155.795049387739
09-09-10,1147.2009929730768
10-09-10,1142.953886730236
13-09-10,1142.5076460372234
14-09-10,1162.9658096970172
15-09-10,1172.1712399662042
16-09-10,1177.7269258195831
17-09-10,1174.3816552010267
20-09-10,1176.35734248625
21-09-10,1181.690581317865
22-09-10,1195.599936272046
23-09-10,1178.7745153098467
24-09-10,1185.819032062424
27-09-10,1188.9460395080139
28-09-10,1195.0946806878535
29-09-10,1198.5665349261124
30-09-10,1201.1902305160322
01-10-10,1212.6440743018284
04-10-10,1214.6484629043482
05-10-10,1234.129157348793
06-10-10,1251.9725851838443
07-10-10,1241.3276009341307
08-10-10,1266.3737091815533
11-10-10,1279.5578558024013
12-10-10,1268.304644175826
13-10-10,1289.704086472504
14-10-10,1299.1641738150013
15-10-10,1285.6026646511984
18-10-10,1290.021685985677
19-10-10,1257.8209850979338
20-10-10,1271.9286705217596
21-10-10,1251.4354868161467
22-10-10,1268.4602992445546
25-10-10,1278.4439139352762
26-10-10,1281.5066573487927
27-10-10,1265.8025393648295
28-10-10,1291.0053457794916
29-10-10,1303.911218488541
01-11-10,1296.2302412548636
02-11-10,1300.9080397943826
03-11-10,1425.2999799432946
04-11-10,1470.8401417416908
05-11-10,1468.9132166271434
08-11-10,1485.2868735572695
09-11-10,1463.332441999423
10-11-10,1469.5391079501674
11-11-10,1475.6006235572693
12-11-10,1433.4457710372235
15-11-10,1426.8298890211868
16-11-10,1404.3300651380252
17-11-10,1400.338107091061
18-11-10,1419.4811769650587
19-11-10,1418.7986497600186
22-11-10,1427.528089193008
23-11-10,1436.2949598974753
24-11-10,1436.2483454931225
25-11-10,1444.556751134589
26-11-10,1432.966432549251
29-11-10,1427.9844909684948
30-11-10,1454.6781729558948
01-12-10,1460.2564611861355
02-12-10,1458.5974649089303
03-12-10,1488.2277355274866
06-12-10,1500.7989425721605
07-12-10,1482.6489225263413
08-12-10,1463.407823585906
09-12-10,1463.3918585229048
10-12-10,1470.741577881439
13-12-10,1478.5318055446694
14-12-10,1477.62206399255
15-12-10,1459.9284378470745
16-12-10,1444.674730086479
17-12-10,1447.2899348402018
20-12-10,1457.5675007050356
21-12-10,1457.4373553728476
22-12-10,1453.759977079606
23-12-10,1454.6058254473037
24-12-10,1454.2240127325272
27-12-10,1459.8163981849898
28-12-10,1485.2833125607058
29-12-10,1503.5952834942682
30-12-10,1492.8400737290908
31-12-10,1507.2664232422637
03-01-11,1498.5087986718167
04-01-11,1461.3268857279452
05-01-11,1456.6647329501675
06-01-11,1451.6218155675786
07-01-11,1455.6527441185522
10-01-11,1461.5405519650585
11-01-11,1471.635397325883
12-01-11,1476.2773689753678
13-01-11,1463.292349645471
14-01-11,1451.1066695194686
17-01-11,1448.9590241872806
18-01-11,1453.9194286832712
19-01-11,1453.765635727945
20-01-11,1424.8922823487928
21-01-11,1419.5606521941538
24-01-11,1409.1811884198123
25-01-11,1406.0835051437527
26-01-11,1415.6398704072121
27-01-11,1379.9339146511982
28-01-11,1400.1688287405455
31-01-11,1390.8201667989647
01-02-11,1398.5751574919773
02-02-11,1388.8656099547493
03-02-11,1410.2234793705568
04-02-11,1398.5929903957574
07-02-11,1397.7281242731915
08-02-11,1413.5736254186668
09-02-11,1408.7833161403162
10-02-11,1402.6177484140849
11-02-11,1395.2539962663186
14-02-11,1398.2050937749095
15-02-11,1412.9944043419198
16-02-11,1406.2459285400873
17-02-11,1411.1727405389415
18-02-11,1418.0886834083576
21-02-11,1435.0686583510837
22-02-11,1423.6881106706714
23-02-11,1436.5002913694113
24-02-11,1418.63934993184
25-02-11,1427.553666226227
28-02-11,1425.431897898621
01-03-11,1452.5384442903737
02-03-11,1455.5166415985068
03-03-11,1443.548208036078
04-03-11,1459.2642554301217
07-03-11,1458.296420378575
08-03-11,1457.2902455503965
09-03-11,1460.2238423430654
10-03-11,1439.1726188321834
11-03-11,1442.029955601943
14-03-11,1454.13052189633
15-03-11,1422.0604202353907
16-03-11,1435.954491684417
17-03-11,1438.3974133625384
18-03-11,1451.7263645366506
21-03-11,1458.6246348688385
22-03-11,1461.1937192044627
23-03-11,1469.4635960658604
24-03-11,1457.6671964381399
25-03-11,1458.0332789123668
28-03-11,1451.4764898230196
29-03-11,1457.9412700349328
30-03-11,1467.0657166271433
31-03-11,1476.4248453499383
01-04-11,1477.7243263064101
04-04-11,1481.0047028814388
05-04-11,1506.7381514782314
06-04-11,1509.9125773087012
07-04-11,1506.9735280532602
08-04-11,1522.899636300683
11-04-11,1511.066970206754
12-04-11,1500.7382373888843
13-04-11,1504.3511755332142
14-04-11,1516.2977312319545
15-04-11,1526.3385574060667
18-04-11,1534.2644107852188
19-04-11,1536.2982381048066
20-04-11,1544.8607259341309
21-04-11,1544.816870693581
22-04-11,1547.1925930589878
25-04-11,1549.710912789801
26-04-11,1540.5366301437527
27-04-11,1560.0518356133975
28-04-11,1563.6312170566966
29-04-11,1589.940806117407
02-05-11,1572.0661812605913
03-05-11,1563.6886390211869
04-05-11,1546.9322207794917
05-05-11,1496.277310985677
06-05-11,1519.7144143648293
09-05-11,1531.72068219129
10-05-11,1532.5987653098468
11-05-11,1523.3674985572693
12-05-11,1520.7356100263416
13-05-11,1511.6025926294344
16-05-11,1512.110189708472
17-05-11,1517.1845911975902
18-05-11,1526.0583447772005
19-05-11,1526.152635298392
20-05-11,1541.5402570051504
23-05-11,1546.3458433453563
24-05-11,1558.7740864725042
25-05-11,1563.4383089810951
26-05-11,1556.8325722972465
27-05-11,1573.8673145652879
30-05-11,1578.7045074347036
31-05-11,1576.5393255904883
01-06-11,1581.5067289410035
02-06-11,1572.6468463522294
03-06-11,1576.8214776523437
06-06-11,1577.8877004473038
07-06-11,1580.116671667235
08-06-11,1574.2311526237067
09-06-11,1587.1301202640277
10-06-11,1575.0972121884263
13-06-11,1563.0221262777734
14-06-11,1573.3917618734206
15-06-11,1578.438799387739
16-06-11,1575.9264876752532
17-06-11,1576.367614536651
20-06-11,1581.2401546282888
21-06-11,1587.8443248745662
22-06-11,1586.1819823774297
23-06-11,1564.803225934131
24-06-11,1547.3340034255398
27-06-11,1541.2365678585295
28-06-11,1543.6055598402017
29-06-11,1548.771239966204
30-06-11,1538.0014690612786
01-07-11,1524.656804112825
04-07-11,1531.8778937462728
05-07-11,1550.3234643361925
06-07-11,1565.80960480011
07-07-11,1570.576786214772
08-07-11,1579.0458433453566
11-07-11,1583.9648682594457
12-07-11,1597.1844809455856
13-07-11,1611.011184840202
14-07-11,1621.6982395366508
15-07-11,1622.721501277773
18-07-11,1635.5824842388272
19-07-11,1619.1195561174068
20-07-11,1630.4621849833864
21-07-11,1622.1762521368798
22-07-11,1636.0497186317252
25-07-11,1647.7696098115648
26-07-11,1653.0895081506255
27-07-11,1645.6680598402017
28-07-11,1646.9136569192397
29-07-11,1654.3838187176361
01-08-11,1649.790760298392
02-08-11,1685.6939153671206
03-08-11,1690.3532223545203
04-08-11,1675.3459564610496
05-08-11,1688.8649212376818
08-08-11,1738.9394222399726
09-08-11,1758.8860831792626
10-08-11,1802.5809349833862
11-08-11,1776.029484525196
12-08-11,1764.4680891930082
15-08-11,1781.9033440612786
16-08-11,1800.4187550005684
17-08-11,1803.6313609570402
18-08-11,1833.6914790841881
19-08-11,1857.579636300683
22-08-11,1897.7338609570404
23-08-11,1837.1466158253106
24-08-11,1777.2711762491365
25-08-11,1790.5557975263416
26-08-11,1837.3510674289762
29-08-11,1800.3052584369946
30-08-11,1844.9879252468454
31-08-11,1836.4867955217596
01-09-11,1834.0217289410034
02-09-11,1885.0179717817825
05-09-11,1898.3404911116795
06-09-11,1872.4897365297777
07-09-11,1821.7248725549784
08-09-11,1863.3516279959865
09-09-11,1849.5439117875098
12-09-11,1817.1347716099613
13-09-11,1831.4865478127103
14-09-11,1818.3066666557802
15-09-11,1788.6714160830425
16-09-11,1805.7404137920919
19-09-11,1776.52280783562
20-09-11,1799.4851009341307
21-09-11,1781.3371155389416
22-09-11,1741.4798983281744
23-09-11,1660.8372687462727
26-09-11,1636.2624713522293
27-09-11,1658.5851267073267
28-09-11,1621.4897336660895
29-09-11,1628.8237600120233
30-09-11,1638.9415757336726
03-10-11,1670.2726252754824
04-10-11,1640.5151975836154
05-10-11,1655.7133068333287
06-10-11,1665.9642375320689
07-10-11,1653.3338029673496
10-10-11,1689.4420589810954
11-10-11,1673.3732531391709
12-10-11,1680.758673385448
13-10-11,1671.376892171244
14-10-11,1683.5090614152305
17-10-11,1675.4544458654022
18-10-11,1661.966984525196
19-10-11,1644.2487413980482
20-10-11,1627.6840213235923
21-10-11,1648.221930831038
24-10-11,1658.478586042951
25-10-11,1705.3848875893425
26-10-11,1722.454164508014
27-10-11,1735.4866967245089
28-10-11,1732.8847014495948
31-10-11,1706.4229137920918
01-11-11,1711.838094204463
02-11-11,1728.4925071483347
03-11-11,1753.3163688321836
04-11-11,1745.9914962663188
07-11-11,1779.359523900912
08-11-11,1772.5633240154596
09-11-11,1758.040121695872
10-11-11,1750.5888473545203
11-11-11,1779.415733093352
14-11-11,1770.7156972972464
15-11-11,1774.7907130475328
16-11-11,1756.6938788550929
17-11-11,1713.9660581219887
18-11-11,1725.0890556878535
21-11-11,1678.9575930589876
22-11-11,1693.961804112825
23-11-11,1688.0087886489075
24-11-11,1686.5083361861355
25-11-11,1676.5015492445546
28-11-11,1700.7675092961008
29-11-11,1704.6954044851045
30-11-11,1731.096060269755
01-12-11,1729.050756002859
02-12-11,1732.3566637920917
05-12-11,1709.9267862147722
06-12-11,1717.2026503327563
07-12-11,1726.0607395366508
08-12-11,1698.5735430876246
09-12-11,1694.5327369593313
12-12-11,1662.3209185171777
13-12-11,1632.2965105847607
14-12-11,1586.4585280532604
15-12-11,1582.9091115297779
16-12-11,1608.9793864438675
19-12-11,1604.263453597361
20-12-11,1625.9871334369946
21-12-11,1625.3147179158032
22-12-11,1616.545815424394
23-12-11,1624.6805347829281
26-12-11,1621.1189160830424
27-12-11,1614.7278529387127
28-12-11,1581.0087270796062
29-12-11,1570.4233712663188
30-12-11,1590.4562514209579
02-01-12,1591.0114167989645
03-01-12,1631.1438351838444
04-01-12,1639.5244816615077
05-01-12,1647.954643459904
06-01-12,1644.2502570051502
09-01-12,1636.284689994841
10-01-12,1651.3007846397434
11-01-12,1661.7501940040047
12-01-12,1664.5077054587584
13-01-12,1650.8932631620805
16-01-12,1651.7603844392854
17-01-12,1658.2965807451274
18-01-12,1665.2972687462727
19-01-12,1662.9523009627676
20-01-12,1668.0987306592167
23-01-12,1680.555131002859
24-01-12,1669.0795403671204
25-01-12,1705.8986519077848
26-01-12,1712.0137070337871
27-01-12,1731.2704896798352
30-01-12,1719.1247479845315
31-01-12,1722.8665707222178
01-02-12,1723.7185566901444
02-02-12,1738.3816945767423
03-02-12,1711.217262302974
06-02-12,1706.0842289410036
07-02-12,1725.0686161116794
08-02-12,1720.263253855093
09-02-12,1715.068626850511
10-02-12,1713.4099835229051
13-02-12,1714.732754857384
14-02-12,1711.056199158644
15-02-12,1714.5118413407745
16-02-12,1722.0839661975901
17-02-12,1711.613826592779
20-02-12,1720.0281121025157
21-02-12,1741.9993298860206
22-02-12,1755.9759170853333
23-02-12,1762.8918105561238
24-02-12,1754.9032252182085
27-02-12,1755.562547239973
28-02-12,1770.6501216958718
29-02-12,1696.0996942903737
01-03-12,1712.9835910544057
02-03-12,1706.4901546282888
05-03-12,1696.8646928585292
06-03-12,1667.0404388493657
07-03-12,1673.8714203785753
08-03-12,1686.1903214381398
09-03-12,1704.66611969129
12-03-12,1693.7944931162613
13-03-12,1666.1865019936954
14-03-12,1639.5679173717022
15-03-12,1658.5025200349328
16-03-12,1662.9151453213015
19-03-12,1666.1157903671206
20-03-12,1654.400787503432
21-03-12,1649.7965900521149
22-03-12,1648.4766208367655
23-03-12,1657.8458641070977
26-03-12,1687.7451510486785
27-03-12,1676.2294995595603
28-03-12,1657.361134009732
29-03-12,1657.0621713808662
30-03-12,1660.4647644507402
02-04-12,1666.6916938608204
03-04-12,1639.1577920853333
04-04-12,1615.2050816042338
05-04-12,1624.8109213808664
06-04-12,1636.428288219354
09-04-12,1635.9674649089302
10-04-12,1646.3951138207287
11-04-12,1642.4975379329853
12-04-12,1656.0516086660894
13-04-12,1641.0736927153453
16-04-12,1638.679457320156
17-04-12,1641.7640750177504
18-04-12,1639.6037428298926
19-04-12,1637.4330519650587
20-04-12,1634.7300744450126
23-04-12,1633.836759725654
24-04-12,1636.7057166271434
25-04-12,1640.4897723258835
26-04-12,1650.7355576924353
27-04-12,1666.6765564037755
30-04-12,1676.4366058024011
01-05-12,1677.2263230131684
02-05-12,1662.9655662835007
03-05-12,1648.0494215240506
04-05-12,1648.145287789801
07-05-12,1641.213897469068
08-05-12,1616.2902970967882
09-05-12,1605.8444759341307
10-05-12,1606.0937671712443
11-05-12,1589.3399949776588
14-05-12,1566.4266229845316
15-05-12,1556.0446334369942
16-05-12,1550.6178243018283
17-05-12,1581.000115968495
18-05-12,1599.73335480011
21-05-12,1598.9927505618512
22-05-12,1576.624995693581
23-05-12,1564.1020876179796
24-05-12,1563.8405984999956
25-05-12,1578.9512614438672
28-05-12,1584.3934127898008
29-05-12,1565.5785294851044
30-05-12,1575.7394136489074
31-05-12,1573.0518621025155
01-06-12,1636.7655047141996
04-06-12,1631.6917940899154
05-06-12,1631.4584607565819
06-06-12,1633.6474419994229
07-06-12,1604.0647673144285
08-06-12,1609.8131822628823
11-06-12,1609.298765023478
12-06-12,1620.8057266500527
13-06-12,1628.3645611288616
14-06-12,1632.7111898516564
15-06-12,1642.3503006763988
18-06-12,1641.4482116156885
19-06-12,1633.6530712949557
20-06-12,1623.924909782928
21-06-12,1588.8053436317252
22-06-12,1595.9705856133978
25-06-12,1602.422443431267
26-06-12,1594.4768348974753
27-06-12,1591.3709392789187
28-06-12,1569.436871409503
29-06-12,1610.729929112825
02-07-12,1610.1698317474181
03-07-12,1629.7293470681514
04-07-12,1631.1662005904882
05-07-12,1627.4629510200416
06-07-12,1612.626400332756
09-07-12,1617.0168005332143
10-07-12,1599.481844204463
11-07-12,1617.2540220395144
12-07-12,1612.9158011059521
13-07-12,1626.4721663694115
16-07-12,1627.065786071588
17-07-12,1624.0138752754826
18-07-12,1611.9853980418054
19-07-12,1613.972450590488
20-07-12,1618.3916988722751
23-07-12,1614.5251761059521
24-07-12,1617.720547669526
25-07-12,1635.1916637920917
26-07-12,1642.1634521655167
27-07-12,1651.2435423717025
30-07-12,1651.8467890784607
31-07-12,1643.8652197772005
01-08-12,1635.2648389066392
02-08-12,1622.6209786546347
03-08-12,1637.2319866729624
06-08-12,1641.545893459904
07-08-12,1639.4929596111067
08-08-12,1642.351139737109
09-08-12,1644.188102079606
10-08-12,1649.8467633052649
13-08-12,1640.294896180408
14-08-12,1633.8402197772004
15-08-12,1635.2122594392854
16-08-12,1648.4062005904882
17-08-12,1646.4731163980484
20-08-12,1649.4211297141997
21-08-12,1663.1316065183232
22-08-12,1678.5917139066394
23-08-12,1688.490735241118
24-08-12,1686.7008562319543
27-08-12,1677.4175458081286
28-08-12,1679.7704760773152
29-08-12,1666.2940105847606
30-08-12,1663.3122873602476
31-08-12,1695.3714425721605
03-09-12,1698.5587385343597
04-09-12,1701.4088230131688
05-09-12,1697.669184553833
06-09-12,1701.054756575597
07-09-12,1728.140402337338
10-09-12,1718.654551821874
11-09-12,1723.592847211336
12-09-12,1719.0940012777735
13-09-12,1752.6765564037755
14-09-12,1759.7601732422636
17-09-12,1750.1428300292052
18-09-12,1760.37145259507
19-09-12,1759.4082323774296
20-09-12,1761.0163967531457
21-09-12,1762.4189175148867
24-09-12,1756.0037607279453
25-09-12,1751.955514021187
26-09-12,1741.5772257909464
27-09-12,1767.642150619125
28-09-12,1764.2172608711296
01-10-12,1764.330847640889
02-10-12,1763.8433755618512
03-10-12,1758.8523303155741
04-10-12,1770.4202104702133
05-10-12,1767.588760727945
08-10-12,1760.7698303155742
09-10-12,1752.4027970967884
10-10-12,1747.4038351838444
11-10-12,1749.1279288264561
12-10-12,1738.389484525196
15-10-12,1720.9242167703278
16-10-12,1733.133951163226
17-10-12,1733.5431436030885
18-10-12,1720.8632696053794
19-10-12,1700.7002763350472
22-10-12,1707.0136111002246
23-10-12,1685.2565535400872
24-10-12,1684.8300422285179
25-10-12,1698.3630512491363
26-10-12,1700.7333175721606
29-10-12,1703.343487961622
30-10-12,1696.989198872275
31-10-12,1708.7546849833864
01-11-12,1697.3156572056084
02-11-12,1662.5958182880825
05-11-12,1666.8112943762844
06-11-12,1693.1126582078994
07-11-12,1699.3871656534893
08-11-12,1711.705188276628
09-11-12,1704.3279238150012
12-11-12,1704.5940420853335
13-11-12,1701.4249205217595
14-11-12,1705.7603572342452
15-11-12,1696.7787822056084
16-11-12,1696.6204775091594
19-11-12,1716.498425676399
20-11-12,1710.8965356420342
21-11-12,1713.1800909112212
22-11-12,1716.259923385448
23-11-12,1738.7632781964446
26-11-12,1737.8832638780025
27-11-12,1733.3655197485637
28-11-12,1709.629490968495
29-11-12,1714.4041552010265
30-11-12,1708.6948303155739
03-12-12,1710.0477992445547
04-12-12,1694.4787106133977
05-12-12,1691.5745289123668
06-12-12,1703.0256020796062
07-12-12,1705.1465850406598
10-12-12,1709.3091637920916
11-12-12,1708.210761730236
12-12-12,1713.5019193762841
13-12-12,1698.9795468104194
14-12-12,1698.4967003041195
17-12-12,1704.7778658253105
18-12-12,1679.526497698163
19-12-12,1674.367204313283
20-12-12,1660.6829825206144
21-12-12,1667.864264021187
24-12-12,1667.2007030246232
25-12-12,1662.7968184312672
26-12-12,1667.7444673430655
27-12-12,1673.073679828747
28-12-12,1661.5097386775444
31-12-12,1677.3284349833862
01-01-13,1680.2199183739933
02-01-13,1689.3338638207288
03-01-13,1669.9154997027447
04-01-13,1662.057723356811
07-01-13,1651.6157824919774
08-01-13,1663.1215735859064
09-01-13,1665.9230705790335
10-01-13,1680.5143370452417
11-01-13,1669.5008626752533
14-01-13,1674.8373553728477
15-01-13,1680.9419881048063
16-01-13,1679.6106922857919
17-01-13,1680.593634009732
18-01-13,1679.5825307737641
21-01-13,1683.3172157680367
22-01-13,1684.7098088379107
23-01-13,1677.7994938321835
24-01-13,1662.0746484713586
25-01-13,1653.840047955895
28-01-13,1649.8368785687242
29-01-13,1659.613075590488
30-01-13,1669.313566713054
31-01-13,1658.0664304014847
01-02-13,1660.4763745595603
04-02-13,1659.697735527487
05-02-13,1658.0429911116794
06-02-13,1663.280475361393
07-02-13,1656.7722393934664
08-02-13,1647.1550816042338
11-02-13,1630.976286501141
12-02-13,1634.4087277955282
13-02-13,1619.6945024232487
14-02-13,1610.4929388493654
15-02-13,1583.2116151093885
18-02-13,1581.625894891748
19-02-13,1577.5430519650586
20-02-13,1536.3038695481055
21-02-13,1547.015309983386
22-02-13,1549.5026868447837
25-02-13,1557.622429112825
26-02-13,1570.301645894039
27-02-13,1551.1278586660892
28-02-13,1535.5628178585291
01-03-13,1528.8038273087013
04-03-13,1524.0684442903735
05-03-13,1525.1789647657458
06-03-13,1531.1631600692967
07-03-13,1526.1172916557803
08-03-13,1524.905320722218
11-03-13,1523.347231518323
12-03-13,1532.358780057842
13-03-13,1525.4686404530312
14-03-13,1530.9245389352764
15-03-13,1537.7695611288614
18-03-13,1552.1505648516566
19-03-13,1559.3628243018281
20-03-13,1556.4493578069832
21-03-13,1561.582176392321
22-03-13,1556.9880125893424
25-03-13,1554.0969122170632
26-03-13,1545.4213509341307
27-03-13,1550.1310974977046
28-03-13,1545.861824158644
29-03-13,1544.5758089810952
01-04-13,1547.8506529100757
02-04-13,1533.8025064324124
03-04-13,1520.132774187281
04-04-13,1516.344239679835
05-04-13,1534.3645604129395
08-04-13,1529.0893649662041
09-04-13,1539.2601310028592
10-04-13,1511.4495718676933
11-04-13,1514.2251131048065
12-04-13,1442.6880612720458
15-04-13,1321.3945675721604
16-04-13,1345.8070775950698
17-04-13,1351.5608712663186
18-04-13,1364.8602777668914
19-04-13,1370.7102197772006
22-04-13,1393.069225361393
23-04-13,1379.6370289123668
24-04-13,1398.4446835515419
25-04-13,1429.190841913512
26-04-13,1421.152948156353
29-04-13,1432.087590195299
30-04-13,1437.9517368161466
01-05-13,1419.096678826456
02-05-13,1427.5333168562386
03-05-13,1431.4629997027448
06-05-13,1422.914936272046
07-05-13,1408.5324613293199
08-05-13,1426.5820833224468
09-05-13,1412.4695138780025
10-05-13,1408.1443993304651
13-05-13,1387.972091913512
14-05-13,1381.6742482709005
15-05-13,1350.9320153098467
16-05-13,1345.0503651093884
17-05-13,1321.749385012023
20-05-13,1355.2920876179794
21-05-13,1338.4835910544057
22-05-13,1336.0971148230196
23-05-13,1353.654851077315
24-05-13,1352.013752852802
27-05-13,1358.5268685458145
28-05-13,1348.8877018791477
29-05-13,1356.9466480418052
30-05-13,1376.5172401093885
31-05-13,1355.5809865297779
03-06-13,1377.7757660257687
04-06-13,1365.1740807451272
05-06-13,1370.9052763350471
06-06-13,1383.2146606420347
07-06-13,1355.7206529100758
10-06-13,1357.7387349547494
11-06-13,1349.209490968495
12-06-13,1360.0957001609347
13-06-13,1353.668733522905
14-06-13,1356.6346985859063
17-06-13,1353.9000665698695
18-06-13,1335.7202305160322
19-06-13,1320.9297551437526
20-06-13,1255.4837736145432
21-06-13,1265.1670668562385
24-06-13,1248.0082023087014
25-06-13,1239.751166226227
26-06-13,1195.1051990154594
